ean,nome_produto,sub_segmento
7898958542658,XMIX CONDICIONADOR REGENERADOR QUIABO 250 ML x 1,
7898955638989,XMIX CREME CAPILAR BANHO DE VERNIZ 1 KG x 1,
7898639791900,XMIX KIT EXTRATO DE BAMBOO SHAMPOO+CONDICIONADOR 250ML CADA 2 L x 1,
7898639791801,XMIX KIT EXTRATO DE BAMBOO SHAMPOO+CONDICIONADOR 250ML CADA 500 ML x 1,
7898958542665,XMIX MASCARA CAPILAR QUIABO 250 G x 1,
7898958542634,XMIX MASCARA DE TRATAMENTO EXTREMO SOS RESSURREICAO CAPILAR 1 KG x 1,
7898955638965,XMIX SHAMPOO ANTIRRESIDUOS 1000 ML x 1,
7898955638828,XMIX SHAMPOO ANTIRRESIDUOS 300 ML x 1,
7898958542641,XMIX SHAMPOO REGENERADOR QUIABO 250 ML x 1,
7898548204164,X-TRA OLEO TRATAMENTO CAPILAR FINISH 100 ML x 1,
7897273760167,XTREME GEL COLA FIXACAO SEM ALCOOL 230 G x 1,
7898395840959,XTREME GEL FIX INCOLOR 200 G x 1,
7898590010072,XTREME GEL FIXADOR AZUL 230 G x 1,
7898590010119,XTREME GEL FIXADOR COLA 230 G x 1,
7898590010096,XTREME GEL FIXADOR INCOLOR 230 G x 1,
7897185008166,YABAE CONDICIONADOR ACAI 500 ML x 1,
7897185007640,YABAE CONDICIONADOR ALECRIM E ARNICA 300 ML x 1,
7897185008982,YABAE CONDICIONADOR ALECRIM E ARNICA 500 ML x 1,
7897185008111,YABAE CONDICIONADOR ANDIROBA 500 ML x 1,
7897185008463,YABAE CONDICIONADOR ARGAN 300 ML x 1,
7897185008012,YABAE CONDICIONADOR AVEIA 500 ML x 1,
7897185007619,YABAE CONDICIONADOR AVEIA CABELOS SECOS 300 ML x 1,
7897185008098,YABAE CONDICIONADOR BABOSA 500 ML x 1,
7897185007695,YABAE CONDICIONADOR BABOSA CABELOS NORMAIS 300 ML x 1,
7897185007633,YABAE CONDICIONADOR BAMBU 300 ML x 1,
7897185008005,YABAE CONDICIONADOR BAMBU 500 ML x 1,
7897185008128,YABAE CONDICIONADOR BURITI 500 ML x 1,
7897185007688,YABAE CONDICIONADOR CALENDULA E GELEIA REAL 300 ML x 1,
7897185008340,YABAE CONDICIONADOR CALENDULA E GELEIA REAL 500 ML x 1,
7897185008104,YABAE CONDICIONADOR CAMOMILA 500 ML x 1,
7897185007701,YABAE CONDICIONADOR CAMOMILA CABELOS CLAROS 300 ML x 1,
7897185007497,YABAE CONDICIONADOR CHA VERDE E GENGIBRE 300 ML x 1,
7897185008692,YABAE CONDICIONADOR CHA VERDE E GENGIBRE 500 ML x 1,
7897185008883,YABAE CONDICIONADOR GUANXUMA 500 ML x 1,
7897185008050,YABAE CONDICIONADOR JABORANDI 500 ML x 1,
7897185007657,YABAE CONDICIONADOR JABORANDI CABELOS MISTOS 300 ML x 1,
7897185008456,YABAE CONDICIONADOR OLEO DE COCO 300 ML x 1,
7897185007404,YABAE CONDICIONADOR PLASTICA CAPILAR 250 G x 1,
7897185008203,YABAE CONDICIONADOR SALVIA 500 ML x 1,
7897185009811,YABAE KIT SHAMPOO + CONDICIONADOR AVEIA 500ML CADA 1000 ML x 1,
7897185009828,YABAE KIT SHAMPOO + CONDICIONADOR BABOSA 500ML CADA 1000 ML x 1,
7897185009804,YABAE KIT SHAMPOO + CONDICIONADOR BAMBU 500ML CADA 1000 ML x 1,
7897185009873,YABAE KIT SHAMPOO + CONDICIONADOR CAMOMILA 500ML CADA 1000 ML x 1,
7897185009842,YABAE KIT SHAMPOO + CONDICIONADOR JABORANDI 500ML CADA 1000 ML x 1,
7897185009866,YABAE KIT SHAMPOO + CONDICIONADOR SALVIA 500ML CADA 1000 ML x 1,
7897185007503,YABAE KIT SHAMPOO 300ML+CONDICIONADOR 500ML BAMBU 800 ML x 1,
7897185007534,YABAE KIT SHAMPOO 500ML + CONDICIONADOR 300ML ALECRIM E ARNICA 800 ML x 1,
7897185007596,YABAE KIT SHAMPOO 500ML + CONDICIONADOR 300ML BABOSA 800 ML x 1,
7897185007541,YABAE KIT SHAMPOO 500ML + CONDICIONADOR 300ML CALENDULA E GELEIA REAL 800 ML x 1,
7897185007572,YABAE KIT SHAMPOO 500ML + CONDICIONADOR 300ML CAMOMILA 800 ML x 1,
7897185007565,YABAE KIT SHAMPOO 500ML + CONDICIONADOR 300ML CHA VERDE E GENGIBRE 800 ML x 1,
7897185007527,YABAE KIT SHAMPOO 500ML+ CONDICIONADOR 300ML GUAXIMA 800 ML x 1,
7897185008869,YABAE MASCARA CAPILAR BAMBU 250 G x 1,
7897185008838,YABAE MASCARA CAPILAR CACAU 250 G x 1,
7897185008814,YABAE MASCARA CAPILAR COCO 250 G x 1,
7897185008876,YABAE MASCARA CAPILAR GUAXIMA 250 G x 1,
7897185008821,YABAE MASCARA CAPILAR JABORANDI 250 G x 1,
7897185008494,YABAE OLEO CAPILAR ARGAN 60 ML x 1,
7897185008159,YABAE SHAMPOO ACAI 500 ML x 1,
7897185007923,YABAE SHAMPOO ALECRIM E ARNICA 300 ML x 1,
7897185008999,YABAE SHAMPOO ALECRIM E ARNICA 500 ML x 1,
7897185008135,YABAE SHAMPOO ANDIROBA 500 ML x 1,
7897185058147,YABAE SHAMPOO ARGAN 300 ML x 1,
7897185008081,YABAE SHAMPOO AVEIA 500 ML x 1,
7897185007787,YABAE SHAMPOO AVEIA CABELOS SECOS 300 ML x 1,
7897185008029,YABAE SHAMPOO BABOSA 500 ML x 1,
7897185007725,YABAE SHAMPOO BABOSA CABELOS NORMAIS 300 ML x 1,
7897185007732,YABAE SHAMPOO BAMBU 300 ML x 1,
7897185007954,YABAE SHAMPOO BAMBU 500 ML x 1,
7897185008142,YABAE SHAMPOO BURITI 500 ML x 1,
7897185007930,YABAE SHAMPOO CALENDULA E GELEIA REAL 300 ML x 1,
7897185008395,YABAE SHAMPOO CALENDULA E GELEIA REAL 500 ML x 1,
7897185008074,YABAE SHAMPOO CAMOMILA 500 ML x 1,
7897185007770,YABAE SHAMPOO CAMOMILA CABELOS CLAROS 300 ML x 1,
7897185007947,YABAE SHAMPOO CHA VERDE E GENGIBRE 300 ML x 1,
7897185008708,YABAE SHAMPOO CHA VERDE E GENGIBRE 500 ML x 1,
7897185008333,YABAE SHAMPOO FOR MEN NEON 3 EM 1 TOTAL FRESH 300 ML x 1,
7897185007718,YABAE SHAMPOO GUANXUMA 300 ML x 1,
7897185008890,YABAE SHAMPOO GUANXUMA 500 ML x 1,
7897185008043,YABAE SHAMPOO JABORANDI 500 ML x 1,
7897185007749,YABAE SHAMPOO JABORANDI CABELOS MISTOS 300 ML x 1,
7897185008425,YABAE SHAMPOO OLEO COCO 300 ML x 1,
7897185008067,YABAE SHAMPOO SALVIA 500 ML x 1,
7896150017585,YAMA BALSAMO CAPILAR MAMAINA TODOS TIPOS CABELOS 900 ML x 1,
7896150017929,YAMA BALSAMO CAPILAR PROTEINA DO LEITE OMEGA 3 900 ML x 1,
7896150019886,YAMA CONDICIONADOR AMETISTA 280 ML x 1,
7896203104378,YAMA CONDICIONADOR BABOSA 1 L x 1,
7896150006091,YAMA CONDICIONADOR BALSAMO DE MAMAINA 4.6 L x 1,
7896150016564,YAMA CONDICIONADOR BALSAMO MAMAINA COM OLEO DE ARGAN 4.6 L x 1,
7896203104354,YAMA CONDICIONADOR HIALURONICO 1 L x 1,
7896150001225,YAMA CREME MAMAIMA AMACIANTE 100 ML x 1,
7896150000280,YAMA LIQUIDO NEUTRALIZANTE APOS PERMANENTE ALISAMENTO 100 ML x 1,
7896150000303,YAMA LOCAO NEUTRALIZANTE PARA CABELO 900 ML x 1,
7896150019893,YAMA MASCARA CAPILAR AMETISTA 450 G x 1,
7896150019145,YAMA PROFESSIONAL BALSAMO CAPILAR ARGAN MAMAINA 900 ML x 1,
7896150019251,YAMA PROFESSIONAL CREME CAPILAR COMPLEXO ANTIEMBORRACHAMENTO 300 ML x 1,
7896150020363,YAMA PROFESSIONAL CREME TRATAMENTO CAPILAR COMPLEXO ANTIEMBORRACHAMENTO 450 G x 1,
7896150017790,YAMA PROFESSIONAL MASCARA TRATAMENTO INTENSIVO RESCUE MASK 250 G x 1,
7896150019152,YAMA PROFESSIONAL SHAMPOO ARGAN 900 ML x 1,
7896150019879,YAMA SHAMPOO AMETISTA 280 ML x 1,
7896150020653,YAMA SHAMPOO AMETISTA BLOND 1 L x 1,
7896150011590,YAMA SHAMPOO ANTIRRESIDUOS COM FRUTAS CITRICAS 4600 ML x 1,
7896150023593,YAMA SHAMPOO ARGAN SEM SAL 900 ML x 1,
7896203104361,YAMA SHAMPOO BABOSA 1 L x 1,
7896150012603,YAMA SHAMPOO CABELOS RESSECADOS CRISTAL COM PESSEGO 4600 ML x 1,
7896150000822,YAMA SHAMPOO CABELOS RESSECADOS PESSEGO 4600 ML x 1,
7896150019169,YAMA SHAMPOO ERVA DOCE USO DIARIO 900 ML x 1,
7896203104347,YAMA SHAMPOO HIALURONICO 1 L x 1,
7896150000853,YAMA SHAMPOO NEUTRO COM PROTEINAS 4.6 ML x 1,
7896150019176,YAMA SHAMPOO NEUTRO COM PROTEINAS 900 ML x 1,
7896150012764,YAMA SHAMPOO QUERATINA 4600 ML x 1,
7896150014171,YAMA SHAMPOO SOS ESCOVA PROGRESSIVA 4.6 L x 1,
7896150012580,YAMA SHAMPOO TODOS OS TIPOS DE CABELO ERVA DOCE 4600 ML x 1,
7896150017622,YAMAFIX GEL FIXACAO SUPER FORTE 3 300 G x 1,
7896150015819,YAMAFIX GEL FIXADOR ACO 300 G x 1,
7896150016359,YAMAFIX GEL FIXADOR AZUL 300 G x 1,
7896150015802,YAMAFIX GEL FIXADOR COLA 300 G x 1,
7896150016366,YAMAFIX GEL FIXADOR INCOLOR EXTRA FORTE 300 G x 1,
7896150015826,YAMAFIX GEL FIXADOR PEDRA 300 G x 1,
7896150017868,YAMASTEROL CONDICIONADOR COWASH 900 ML x 1,
7896150014492,YAMASTEROL CREME CAPILAR BABOSA E D-PANTENOL 900 G x 1,
7896150023555,YAMASTEROL CREME CAPILAR MULTIFUNCIONAL ACIDO HIALURONICO 320 G x 1,
7896150018520,YAMASTEROL CREME CAPILAR MULTIFUNCIONAL ARGAN 900 G x 1,
7896150017172,YAMASTEROL CREME CAPILAR MULTIFUNCIONAL COM QUERATINA 200 G x 1,
7896150017875,YAMASTEROL CREME CAPILAR MULTIFUNCIONAL COM QUERATINA CO-WASH 900 G x 1,
7896150000068,YAMASTEROL CREME CAPILAR SEM ENXAGUE AMARELO 200 ML x 1,
7896150000051,YAMASTEROL CREME CAPILAR SEM ENXAGUE AMARELO 90 G x 1,
7896150014508,YAMASTEROL CREME MULTIFUNCIONAL COM PROTEINA HIDROLISADA BRANCO 900 G x 1,
7896150000020,YAMASTEROL CREME PENTEAR BRANCO CABELO SECO 320 G x 1,
7896150001256,YAMASTEROL CREME SEM ENXAGUE BRANCO 200 G x 1,
7896150000013,YAMASTEROL CREME SEM ENXAGUE BRANCO 90 G x 1,
7896150017721,YAMASTEROL SHAMPOO SUAVE LESS POO 320 ML x 1,
7896509977232,YAMY AMPOLA CAPILAR SHOTIZINHO SALVA FIOS POLPA DA BABOSA 12 ML x 1,
7896509977157,YAMY CONDICIONADOR CREME PROJETO RAPUNZEL CAFE OLEO DE RICINO 300 ML x 1,
7896509977256,YAMY CONDICIONADOR SUCULENTO SALVA FIOS BABOSA 300 ML x 1,
7896509977218,YAMY CREME LEAVE IN MULTIBENEFICIOS DE A Z VINAGRE DE MACA 100 ML x 1,
7896509977263,YAMY CREME PARA PENTEAR SALVA FIOS BABOSA 450 G x 1,
7896509977164,YAMY MASCARA CAPILAR FRAPUCCINO PROJETO RAPUNZEL CAFE OLEO DE RICINO 450 G x 1,
7896509977249,YAMY SHAMPOO GEL SALVA FIOS BABOSA 300 ML x 1,
7898007088465,YAPI HAIR GEL FIXADOR COLA 250 G x 1,
7898007088229,YAPI HAIR GEL FIXADOR COLA 500 ML x 1,
7896858622111,YELSEW BARBER CONDICIONADOR 2.0 GOLD 230 ML x 1,
7896858622067,YELSEW BARBER CONDICIONADOR 2.0 GOLD BARBA CABELO E BIGODE 500 ML x 1,
7896858621121,YELSEW BARBER POMADA MODELADORA MATTE EXTRA FORTE 150 G x 1,
7896858622098,YELSEW BARBER SHAMPOO 2.0 GOLD 250 ML x 1,
7896858622050,YELSEW BARBER SHAMPOO 2.0 GOLD 500 ML x 1,
7896858622104,YELSEW BARBER SHAMPOO 2.0 SILVER 230 ML x 1,
7896858622074,YELSEW BARBER SHAMPOO 2.0 SILVER 500 ML x 1,
7896858626751,YELSEW CONDICIONADOR CORINTHIANS BARBA CABELO E BIGODE 240 ML x 1,
7896858626720,YELSEW CONDICIONADOR PALMEIRAS BARBA CABELO E BIGODE 240 ML x 1,
7896858626591,YELSEW CONDICIONADOR SAO PAULO BARBA CABELO E BIGODE 240 ML x 1,
7896858620070,YELSEW GEL AZUL FIXACAO EXTRA FORTE 240 G x 1,
7896858620087,YELSEW GEL AZUL FIXACAO EXTRA FORTE 500 G x 1,
7896858624511,YELSEW GEL CAPILAR COLA 1 KG x 1,
7896858615922,YELSEW GEL CAPILAR EVOLUTION BLACK 240 ML x 1,
7896858626683,YELSEW GEL CAPILAR EVOLUTION PALMEIRAS MAIOR CAMPEAO DO BRASIL 240 G x 1,
7896858620605,YELSEW GEL CAPILAR FIXACAO FORTE 240 G x 1,
7896858617049,YELSEW GEL CAPILAR SILICONADO PROFISSIONAL ULTRA FIXACAO COLA BACK 240 G x 1,
7896858620025,YELSEW GEL CERA SILICONADO ULTRA FIXACAO 240 G x 1,
7896858622371,YELSEW GEL COLA CAPILAR UVA COD 237 240 G x 1,
7896858626195,YELSEW GEL COLA EXTRA FORTE CORINTHIANS 240 G x 1,
7896858626980,YELSEW GEL COLA MODELADOR SANTOS 150 G x 1,
7896858626362,YELSEW GEL COLA MODELADOR SAO PAULO TIME DO CORACAO 240 G x 1,
7896858626676,YELSEW GEL COLA PALMEIRAS 240 G x 1,
7896858620063,YELSEW GEL CRISTAL FORTE FIXACAO 1 KG x 1,
7896858620049,YELSEW GEL CRISTAL FORTE FIXACAO 240 G x 1,
7896858620056,YELSEW GEL CRISTAL FORTE FIXACAO 500 G x 1,
7896858620391,YELSEW GEL CRISTAL FORTE FIXACAO SEM VALVULA 1 KG x 1,
7896858620124,YELSEW GEL EXTREME COLA SUPER FIXACAO 240 G x 1,
7896858620094,YELSEW GEL FIXACAO EXTRA FORTE 1 KG x 1,
7896858620032,YELSEW GEL SILICONADO SUPER CERA 240 G x 1,
7896858626768,YELSEW KIT TORCEDOR CORINTHIAS SHAMPOO 240ML+CONDICIONADOR 240ML+POMADA MODELADOR 1 x 1,
7896858626775,YELSEW KIT TORCEDOR PALMEIRAS SHAMPOO 240ML+CONDICIONADOR 240ML+POMADA MODELADOR 15 x 1,
7896858627055,YELSEW KIT TORCEDOR SANTOS SHAMPOO + CONDICIONADOR 300ML CADA + POMADA MODELADORA 1 x 1,
7896858626782,YELSEW KIT TORCEDOR SAO PAULO SHAMPOO 240ML+CONDICIONADOR 240ML+POMADA MODELADOR 15 x 1,
7896858626966,YELSEW POMADA CAPILAR MATTE EFEITO SECO SANTOS 150 G x 1,
7896858630437,YELSEW POMADA CAPILAR MODELADORA BLACK ROUTE 77 EXTRA FORTE 150 G x 1,
7896858630444,YELSEW POMADA CAPILAR MODELADORA BLACK ROUTE 77 EXTRA FORTE 70 G x 1,
7896858630475,YELSEW POMADA CAPILAR MODELADORA CARAMELO ROUTE 77 EXTRA FORTE 150 G x 1,
7896858630482,YELSEW POMADA CAPILAR MODELADORA CARAMELO ROUTE 77 EXTRA FORTE 70 G x 1,
7896858630413,YELSEW POMADA CAPILAR MODELADORA EFEITO TEIA ROUTE 77 EXTRA FORTE 150 G x 1,
7896858630420,YELSEW POMADA CAPILAR MODELADORA EFEITO TEIA ROUTE 77 EXTRA FORTE 70 G x 1,
7896858615939,YELSEW POMADA CAPILAR MODELADORA MATTE EXTRA FORTE 150 G x 1,
7896858630390,YELSEW POMADA CAPILAR MODELADORA ROUTE 77 EXTRA FORTE 150 G x 1,
7896858630406,YELSEW POMADA CAPILAR MODELADORA ROUTE 77 EXTRA FORTE 70 G x 1,
7896858630468,YELSEW POMADA CAPILAR MODELADORA ROUTE 77 MATTE EXTRA FORTE 70 G x 1,
7896858624740,YELSEW POMADA CAPILAR POWER FIX LINHA GHOST LINE 130 G x 1,
7896858621107,YELSEW POMADA MODELADORA BLACK EXTRA FORTE 150 G x 1,
7896858615632,YELSEW POMADA MODELADORA EFEITO TEIA 150 G x 1,
7896858626232,YELSEW POMADA MODELADORA EFEITO TEIA CORINTHIANS 130 G x 1,
7896858626324,YELSEW POMADA MODELADORA EFEITO TEIA SAO PAULO 130 G x 1,
7896858616356,YELSEW POMADA MODELADORA EVOLUTION 2.0 130 G x 1,
7896858614581,YELSEW POMADA MODELADORA EXTRA FORTE 150 G x 1,
7896858626645,YELSEW POMADA MODELADORA EXTRA FORTE BLACK PALMEIRAS 150 G x 1,
7896858626959,YELSEW POMADA MODELADORA EXTRA FORTE BLACK SANTOS F.C 150 G x 1,
7896858626331,YELSEW POMADA MODELADORA EXTRA FORTE BLACK VAMOS SAO PAULO 150 G x 1,
7896858626942,YELSEW POMADA MODELADORA EXTRA FORTE EFEITO TEIA SANTOS 130 G x 1,
7896858626218,YELSEW POMADA MODELADORA MATTE CORINTHIANS 150 G x 1,
7896858618435,YELSEW POMADA MODELADORA MATTE EXTRA FORTE 150 G x 1,
7896858626652,YELSEW POMADA MODELADORA MATTE PALMEIRAS 150 G x 1,
7896858626348,YELSEW POMADA MODELADORA MATTE SAO PAULO 150 G x 1,
7896858626201,YELSEW POMADA MODELADORA TRADICIONAL VAI CORINTHIANS 150 G x 1,
7896858626744,YELSEW SHAMPOO CORINTHIANS BARBA CABELO E BIGODE 240 ML x 1,
7896858626713,YELSEW SHAMPOO PALMEIRAS BARBA CABELO E BIGODE 240 ML x 1,
7896858627024,YELSEW SHAMPOO SANTOS BARBA CABELO E BIGODE 240 ML x 1,
7896858626584,YELSEW SHAMPOO SAO PAULO BARBA CABELO E BIGODE 240 ML x 1,
7898961004648,ZAP COSMETICOS KIT COLLAGENOPLASTIA SHAMPOO+MASCARA CAPILAR 1L CADA 2 L x 1,
7898961004709,ZAP COSMETICOS KIT ME LEVA SHAMPOO ANTIRRESIDUOS + MASCARA CAPILAR 1L CADA 2 L x 1,
7898961004860,ZAP COSMETICOS MASCARA CAPILAR ALTO IMPACTO 60 SECONDS 400 G x 1,
7898693360180,ZAP COSMETICOS MASCARA CAPILAR COCO BOOM 950 G x 1,
7898961004716,ZAP COSMETICOS MASCARA CAPILAR ME LEVA 1 L x 1,
7898961004990,ZAP COSMETICOS MASCARA CAPILAR ME LEVA NOVA ALL TIME 1 L x 2,
7898597481066,ZAP COSMETICOS MASCARA CAPILAR ZTOX OLEO MACADAMIA 950 G x 1,
7898597482032,ZAP COSMETICOS MASCARA CAPILAR ZTOX OLEO MACADAMIA CHIA 250 G x 1,
